time,pedestrians,bicyclists,cars,buses,trucks,location
2019-11-07T10:45:00-04:00,104,14,567,20,24,South_Gate_South_View
2019-11-07T11:00:00-04:00,176,4,597,13,16,South_Gate_South_View
2019-11-07T11:15:00-04:00,172,4,610,23,28,South_Gate_South_View
2019-11-07T11:30:00-04:00,325,19,675,12,27,South_Gate_South_View
2019-11-07T11:45:00-04:00,531,30,808,9,22,South_Gate_South_View
2019-11-07T12:00:00-04:00,232,12,851,15,30,South_Gate_South_View
2019-11-07T12:15:00-04:00,134,11,724,12,24,South_Gate_South_View
2019-11-07T12:30:00-04:00,246,11,677,12,22,South_Gate_South_View
2019-11-07T12:45:00-04:00,280,22,827,6,14,South_Gate_South_View
2019-11-07T13:00:00-04:00,506,24,777,7,6,South_Gate_South_View
2019-11-07T13:15:00-04:00,634,64,865,6,19,South_Gate_South_View
2019-11-07T13:30:00-04:00,380,29,939,12,16,South_Gate_South_View
2019-11-07T13:45:00-04:00,306,52,798,12,19,South_Gate_South_View
2019-11-07T14:00:00-04:00,344,14,893,14,16,South_Gate_South_View
2019-11-07T14:15:00-04:00,300,31,896,11,14,South_Gate_South_View
2019-11-07T14:30:00-04:00,478,24,843,9,13,South_Gate_South_View
2019-11-07T14:45:00-04:00,671,71,778,18,16,South_Gate_South_View
2019-11-07T15:00:00-04:00,384,31,829,4,23,South_Gate_South_View
2019-11-07T15:15:00-04:00,259,15,722,14,18,South_Gate_South_View
2019-11-07T15:30:00-04:00,270,13,784,9,6,South_Gate_South_View
2019-11-07T15:45:00-04:00,286,15,852,10,4,South_Gate_South_View
2019-11-07T16:00:00-04:00,434,35,778,10,10,South_Gate_South_View
2019-11-07T16:15:00-04:00,699,84,979,4,16,South_Gate_South_View
2019-11-07T16:30:00-04:00,509,58,941,22,12,South_Gate_South_View
2019-11-07T16:45:00-04:00,262,69,841,14,17,South_Gate_South_View
2019-11-07T17:00:00-04:00,328,41,965,27,11,South_Gate_South_View
2019-11-07T17:15:00-04:00,302,28,896,16,4,South_Gate_South_View
2019-11-07T17:30:00-04:00,360,16,882,4,18,South_Gate_South_View
2019-11-07T17:45:00-04:00,395,20,829,15,9,South_Gate_South_View
2019-11-07T18:00:00-04:00,185,4,618,2,8,South_Gate_South_View
2019-11-07T18:15:00-04:00,21,0,70,0,3,South_Gate_South_View
2019-11-07T18:30:00-04:00,21,0,47,2,5,South_Gate_South_View
2019-11-07T18:45:00-04:00,15,0,50,0,3,South_Gate_South_View
2019-11-07T19:00:00-04:00,28,0,80,5,1,South_Gate_South_View
2019-11-07T19:15:00-04:00,32,0,77,2,3,South_Gate_South_View
2019-11-07T19:30:00-04:00,32,0,58,2,7,South_Gate_South_View
2019-11-07T19:45:00-04:00,16,0,54,2,4,South_Gate_South_View
2019-11-07T20:00:00-04:00,15,0,58,3,11,South_Gate_South_View
2019-11-07T20:15:00-04:00,29,0,43,2,3,South_Gate_South_View
2019-11-07T20:30:00-04:00,34,0,66,4,3,South_Gate_South_View
2019-11-07T20:45:00-04:00,59,0,38,4,6,South_Gate_South_View
2019-11-07T21:00:00-04:00,42,0,99,2,5,South_Gate_South_View
2019-11-07T21:15:00-04:00,37,0,42,6,2,South_Gate_South_View
2019-11-07T21:30:00-04:00,28,0,33,5,3,South_Gate_South_View
2019-11-07T21:45:00-04:00,24,0,38,3,2,South_Gate_South_View
2019-11-07T22:00:00-04:00,20,0,43,3,3,South_Gate_South_View
2019-11-07T22:15:00-04:00,28,0,36,4,6,South_Gate_South_View
2019-11-07T22:30:00-04:00,35,0,40,6,2,South_Gate_South_View
2019-11-07T22:45:00-04:00,38,0,63,3,0,South_Gate_South_View
2019-11-07T23:00:00-04:00,70,0,100,6,0,South_Gate_South_View
2019-11-07T23:15:00-04:00,29,0,172,3,0,South_Gate_South_View
2019-11-07T23:30:00-04:00,25,0,110,4,0,South_Gate_South_View
2019-11-07T23:45:00-04:00,55,0,138,4,1,South_Gate_South_View
2019-11-08T00:00:00-04:00,6,0,123,9,0,South_Gate_South_View
2019-11-08T00:15:00-04:00,12,0,104,6,2,South_Gate_South_View
2019-11-08T00:30:00-04:00,22,0,124,4,2,South_Gate_South_View
2019-11-08T00:45:00-04:00,26,0,150,9,3,South_Gate_South_View
2019-11-08T01:00:00-04:00,15,0,155,6,0,South_Gate_South_View
2019-11-08T01:15:00-04:00,22,0,110,1,1,South_Gate_South_View
2019-11-08T01:30:00-04:00,6,0,103,6,3,South_Gate_South_View
2019-11-08T01:45:00-04:00,26,0,86,3,2,South_Gate_South_View
2019-11-08T02:00:00-04:00,33,0,123,3,1,South_Gate_South_View
2019-11-08T02:15:00-04:00,15,0,65,2,4,South_Gate_South_View
2019-11-08T02:30:00-04:00,14,0,53,1,1,South_Gate_South_View
2019-11-08T02:45:00-04:00,26,0,82,5,0,South_Gate_South_View
2019-11-08T03:00:00-04:00,23,0,71,0,0,South_Gate_South_View
2019-11-08T03:15:00-04:00,4,0,51,2,1,South_Gate_South_View
2019-11-08T03:30:00-04:00,1,0,29,1,0,South_Gate_South_View
2019-11-08T03:45:00-04:00,3,0,35,4,2,South_Gate_South_View
2019-11-08T04:00:00-04:00,2,0,36,0,0,South_Gate_South_View
2019-11-08T04:15:00-04:00,4,0,13,0,0,South_Gate_South_View
2019-11-08T04:30:00-04:00,0,0,20,0,0,South_Gate_South_View
2019-11-08T04:45:00-04:00,0,0,16,0,0,South_Gate_South_View
2019-11-08T05:00:00-04:00,0,0,10,0,0,South_Gate_South_View
2019-11-08T05:15:00-04:00,0,0,22,0,2,South_Gate_South_View
2019-11-08T05:30:00-04:00,0,0,8,1,0,South_Gate_South_View
2019-11-08T05:45:00-04:00,0,0,9,1,0,South_Gate_South_View
2019-11-08T06:00:00-04:00,0,0,18,0,0,South_Gate_South_View
2019-11-08T06:15:00-04:00,0,0,15,0,1,South_Gate_South_View
2019-11-08T06:30:00-04:00,3,0,20,0,1,South_Gate_South_View
2019-11-08T06:45:00-04:00,0,0,18,0,0,South_Gate_South_View
2019-11-08T07:00:00-04:00,1,0,51,0,1,South_Gate_South_View
2019-11-08T07:15:00-04:00,3,0,158,3,3,South_Gate_South_View
2019-11-08T07:30:00-04:00,23,0,306,6,6,South_Gate_South_View
2019-11-08T07:45:00-04:00,20,1,368,5,10,South_Gate_South_View
2019-11-08T08:00:00-04:00,15,2,253,10,5,South_Gate_South_View
2019-11-08T08:15:00-04:00,10,0,274,2,5,South_Gate_South_View
2019-11-08T08:30:00-04:00,18,2,234,4,5,South_Gate_South_View
2019-11-08T08:45:00-04:00,20,0,217,2,6,South_Gate_South_View
2019-11-08T09:00:00-04:00,40,15,386,3,4,South_Gate_South_View
2019-11-08T09:15:00-04:00,40,1,352,3,11,South_Gate_South_View
2019-11-08T09:30:00-04:00,57,4,362,11,11,South_Gate_South_View
2019-11-08T09:45:00-04:00,80,3,398,9,6,South_Gate_South_View
2019-11-08T10:00:00-04:00,59,4,408,13,13,South_Gate_South_View
2019-11-08T10:15:00-04:00,85,2,468,16,21,South_Gate_South_View
2019-11-08T10:30:00-04:00,127,4,496,6,10,South_Gate_South_View
2019-11-08T10:45:00-04:00,170,3,488,15,15,South_Gate_South_View
2019-11-08T11:00:00-04:00,132,4,531,15,21,South_Gate_South_View
2019-11-08T11:15:00-04:00,66,2,573,15,23,South_Gate_South_View
2019-11-08T11:30:00-04:00,142,13,557,14,26,South_Gate_South_View
2019-11-08T11:45:00-04:00,244,14,731,7,19,South_Gate_South_View
2019-11-08T12:00:00-04:00,232,15,760,9,16,South_Gate_South_View
2019-11-08T12:15:00-04:00,108,4,730,13,17,South_Gate_South_View
2019-11-08T12:30:00-04:00,268,16,825,12,18,South_Gate_South_View
2019-11-08T12:45:00-04:00,374,24,824,15,27,South_Gate_South_View
2019-11-08T13:00:00-04:00,379,12,934,13,23,South_Gate_South_View
2019-11-08T13:15:00-04:00,296,30,1033,13,24,South_Gate_South_View
2019-11-08T13:30:00-04:00,334,22,1127,12,18,South_Gate_South_View
2019-11-08T13:45:00-04:00,448,39,917,15,26,South_Gate_South_View
2019-11-08T14:00:00-04:00,480,45,1118,9,19,South_Gate_South_View
2019-11-08T14:15:00-04:00,270,5,773,15,13,South_Gate_South_View
2019-11-08T14:30:00-04:00,259,19,902,10,24,South_Gate_South_View
2019-11-08T14:45:00-04:00,356,26,869,13,19,South_Gate_South_View
2019-11-08T15:00:00-04:00,343,19,925,9,23,South_Gate_South_View
2019-11-08T15:15:00-04:00,311,20,989,14,14,South_Gate_South_View
2019-11-08T15:30:00-04:00,253,37,948,12,13,South_Gate_South_View
2019-11-08T15:45:00-04:00,198,12,903,11,11,South_Gate_South_View
2019-11-08T16:00:00-04:00,266,30,985,8,20,South_Gate_South_View
2019-11-08T16:15:00-04:00,202,23,1186,17,12,South_Gate_South_View
2019-11-08T16:30:00-04:00,313,19,1052,19,3,South_Gate_South_View
2019-11-08T16:45:00-04:00,262,31,1002,20,10,South_Gate_South_View
2019-11-08T17:00:00-04:00,281,29,1021,9,14,South_Gate_South_View
2019-11-08T17:15:00-04:00,226,47,988,17,16,South_Gate_South_View
2019-11-08T17:30:00-04:00,278,58,971,11,11,South_Gate_South_View
2019-11-08T17:45:00-04:00,332,29,964,20,10,South_Gate_South_View
2019-11-08T18:00:00-04:00,373,22,936,1,7,South_Gate_South_View
2019-11-08T18:15:00-04:00,150,0,607,9,10,South_Gate_South_View
2019-11-08T18:30:00-04:00,94,0,528,6,0,South_Gate_South_View
2019-11-08T18:45:00-04:00,113,0,436,8,0,South_Gate_South_View
2019-11-08T19:00:00-04:00,53,0,366,15,3,South_Gate_South_View
2019-11-08T19:15:00-04:00,62,0,497,5,3,South_Gate_South_View
2019-11-08T19:30:00-04:00,96,0,345,12,4,South_Gate_South_View
2019-11-08T19:45:00-04:00,101,2,331,6,3,South_Gate_South_View
2019-11-08T20:00:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-08T20:15:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-08T20:30:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-08T20:45:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-08T21:00:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-08T21:15:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-08T21:30:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-08T21:45:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-08T22:00:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-08T22:15:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-08T22:30:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-08T22:45:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-08T23:00:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-08T23:15:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-08T23:30:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-08T23:45:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-09T00:00:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-09T00:15:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-09T00:30:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-09T00:45:00-04:00,4,0,15,1,1,South_Gate_South_View
2019-11-09T01:00:00-04:00,43,0,170,5,3,South_Gate_South_View
2019-11-09T01:15:00-04:00,30,0,174,6,4,South_Gate_South_View
2019-11-09T01:30:00-04:00,58,0,106,8,5,South_Gate_South_View
2019-11-09T01:45:00-04:00,27,0,90,5,1,South_Gate_South_View
2019-11-09T02:00:00-04:00,57,0,93,11,5,South_Gate_South_View
2019-11-09T02:15:00-04:00,64,0,70,5,3,South_Gate_South_View
2019-11-09T02:30:00-04:00,20,0,51,6,6,South_Gate_South_View
2019-11-09T02:45:00-04:00,39,0,57,9,3,South_Gate_South_View
2019-11-09T03:00:00-04:00,50,0,79,5,2,South_Gate_South_View
2019-11-09T03:15:00-04:00,43,0,70,9,2,South_Gate_South_View
2019-11-09T03:30:00-04:00,6,0,47,2,3,South_Gate_South_View
2019-11-09T03:45:00-04:00,16,0,20,6,2,South_Gate_South_View
2019-11-09T04:00:00-04:00,1,0,26,2,3,South_Gate_South_View
2019-11-09T04:15:00-04:00,3,0,19,0,0,South_Gate_South_View
2019-11-09T04:30:00-04:00,5,0,20,1,0,South_Gate_South_View
2019-11-09T04:45:00-04:00,2,0,22,2,0,South_Gate_South_View
2019-11-09T05:00:00-04:00,0,0,13,0,0,South_Gate_South_View
2019-11-09T05:15:00-04:00,0,0,9,0,0,South_Gate_South_View
2019-11-09T05:30:00-04:00,1,0,14,0,1,South_Gate_South_View
2019-11-09T05:45:00-04:00,0,0,10,0,0,South_Gate_South_View
2019-11-09T06:00:00-04:00,1,0,20,0,0,South_Gate_South_View
2019-11-09T06:15:00-04:00,0,0,6,0,0,South_Gate_South_View
2019-11-09T06:30:00-04:00,0,0,12,1,0,South_Gate_South_View
2019-11-09T06:45:00-04:00,0,0,7,0,0,South_Gate_South_View
2019-11-09T07:00:00-04:00,0,0,19,0,0,South_Gate_South_View
2019-11-09T07:15:00-04:00,1,0,85,1,1,South_Gate_South_View
2019-11-09T07:30:00-04:00,0,0,125,0,2,South_Gate_South_View
2019-11-09T07:45:00-04:00,9,0,205,0,1,South_Gate_South_View
2019-11-09T08:00:00-04:00,23,0,156,1,5,South_Gate_South_View
2019-11-09T08:15:00-04:00,5,0,123,0,0,South_Gate_South_View
2019-11-09T08:30:00-04:00,10,2,132,0,1,South_Gate_South_View
2019-11-09T08:45:00-04:00,21,1,113,1,0,South_Gate_South_View
2019-11-09T09:00:00-04:00,18,1,225,0,3,South_Gate_South_View
2019-11-09T09:15:00-04:00,13,0,278,0,3,South_Gate_South_View
2019-11-09T09:30:00-04:00,21,0,319,0,3,South_Gate_South_View
2019-11-09T09:45:00-04:00,22,0,377,0,6,South_Gate_South_View
2019-11-09T10:00:00-04:00,36,2,321,0,0,South_Gate_South_View
2019-11-09T10:15:00-04:00,33,1,355,1,3,South_Gate_South_View
2019-11-09T10:30:00-04:00,39,1,422,0,4,South_Gate_South_View
2019-11-09T10:45:00-04:00,49,4,403,3,4,South_Gate_South_View
2019-11-09T11:00:00-04:00,63,0,502,3,6,South_Gate_South_View
2019-11-09T11:15:00-04:00,56,5,481,0,1,South_Gate_South_View
2019-11-09T11:30:00-04:00,57,2,521,9,8,South_Gate_South_View
2019-11-09T11:45:00-04:00,109,9,673,3,3,South_Gate_South_View
2019-11-09T12:00:00-04:00,86,3,717,5,6,South_Gate_South_View
2019-11-09T12:15:00-04:00,140,2,681,3,6,South_Gate_South_View
2019-11-09T12:30:00-04:00,186,13,849,6,6,South_Gate_South_View
2019-11-09T12:45:00-04:00,204,9,914,4,5,South_Gate_South_View
2019-11-09T13:00:00-04:00,194,2,832,4,4,South_Gate_South_View
2019-11-09T13:15:00-04:00,180,0,870,3,3,South_Gate_South_View
2019-11-09T13:30:00-04:00,168,2,965,3,20,South_Gate_South_View
2019-11-09T13:45:00-04:00,141,1,898,9,16,South_Gate_South_View
2019-11-09T14:00:00-04:00,155,28,1006,4,8,South_Gate_South_View
2019-11-09T14:15:00-04:00,154,8,1019,10,9,South_Gate_South_View
2019-11-09T14:30:00-04:00,245,16,838,3,5,South_Gate_South_View
2019-11-09T14:45:00-04:00,253,16,931,6,8,South_Gate_South_View
2019-11-09T15:00:00-04:00,192,23,956,9,3,South_Gate_South_View
2019-11-09T15:15:00-04:00,266,4,1018,9,10,South_Gate_South_View
2019-11-09T15:30:00-04:00,193,7,973,3,1,South_Gate_South_View
2019-11-09T15:45:00-04:00,136,3,714,7,6,South_Gate_South_View
2019-11-09T16:00:00-04:00,279,6,645,10,4,South_Gate_South_View
2019-11-09T16:15:00-04:00,148,7,791,7,2,South_Gate_South_View
2019-11-09T16:30:00-04:00,224,18,919,6,3,South_Gate_South_View
2019-11-09T16:45:00-04:00,216,16,941,8,1,South_Gate_South_View
2019-11-09T17:00:00-04:00,200,13,821,8,8,South_Gate_South_View
2019-11-09T17:15:00-04:00,126,9,953,3,7,South_Gate_South_View
2019-11-09T17:30:00-04:00,223,16,1030,9,5,South_Gate_South_View
2019-11-09T17:45:00-04:00,184,4,949,4,3,South_Gate_South_View
2019-11-09T18:00:00-04:00,260,2,943,1,2,South_Gate_South_View
2019-11-09T18:15:00-04:00,135,2,541,4,4,South_Gate_South_View
2019-11-09T18:30:00-04:00,83,0,465,4,2,South_Gate_South_View
2019-11-09T18:45:00-04:00,78,0,441,8,1,South_Gate_South_View
2019-11-09T19:00:00-04:00,76,0,437,5,1,South_Gate_South_View
2019-11-09T19:15:00-04:00,54,0,408,6,5,South_Gate_South_View
2019-11-09T19:30:00-04:00,59,0,399,5,3,South_Gate_South_View
2019-11-09T19:45:00-04:00,72,0,425,7,1,South_Gate_South_View
2019-11-09T20:00:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-09T20:15:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-09T20:30:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-09T20:45:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-09T21:00:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-09T21:15:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-09T21:30:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-09T21:45:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-09T22:00:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-09T22:15:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-09T22:30:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-09T22:45:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-09T23:00:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-09T23:15:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-09T23:30:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-09T23:45:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T00:00:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T00:15:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T00:30:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T00:45:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T01:00:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T01:15:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T01:30:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T01:45:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T02:00:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T02:15:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T02:30:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T02:45:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T03:00:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T03:15:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T03:30:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T03:45:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T04:00:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T04:15:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T04:30:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T04:45:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T05:00:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T05:15:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T05:30:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T05:45:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T06:00:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T06:15:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T06:30:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T06:45:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T07:00:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T07:15:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T07:30:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T07:45:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T08:00:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T08:15:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T08:30:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T08:45:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T09:00:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T09:15:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T09:30:00-04:00,0,0,0,0,0,South_Gate_South_View
2019-11-10T09:45:00-04:00,3,0,67,0,0,South_Gate_South_View
2019-11-10T10:00:00-04:00,25,0,424,0,4,South_Gate_South_View
2019-11-10T10:15:00-04:00,62,1,452,1,0,South_Gate_South_View
2019-11-10T10:30:00-04:00,61,8,516,1,2,South_Gate_South_View
2019-11-10T10:45:00-04:00,73,12,512,3,0,South_Gate_South_View
2019-11-10T11:00:00-04:00,52,2,389,1,2,South_Gate_South_View
2019-11-10T11:15:00-04:00,51,2,435,3,5,South_Gate_South_View
2019-11-10T11:30:00-04:00,64,0,520,5,3,South_Gate_South_View
2019-11-10T11:45:00-04:00,88,3,501,2,0,South_Gate_South_View
2019-11-10T12:00:00-04:00,84,4,596,5,2,South_Gate_South_View
2019-11-10T12:15:00-04:00,119,2,665,2,1,South_Gate_South_View
2019-11-10T12:30:00-04:00,120,0,662,7,2,South_Gate_South_View
2019-11-10T12:45:00-04:00,160,7,814,2,3,South_Gate_South_View
2019-11-10T13:00:00-04:00,182,2,935,2,2,South_Gate_South_View
2019-11-10T13:15:00-04:00,119,5,910,2,1,South_Gate_South_View
2019-11-10T13:30:00-04:00,136,14,877,6,1,South_Gate_South_View
2019-11-10T13:45:00-04:00,213,17,919,10,5,South_Gate_South_View
2019-11-10T14:00:00-04:00,226,11,900,0,2,South_Gate_South_View
2019-11-10T14:15:00-04:00,233,8,1008,6,10,South_Gate_South_View
2019-11-10T14:30:00-04:00,212,3,991,5,5,South_Gate_South_View
2019-11-10T14:45:00-04:00,134,9,832,8,7,South_Gate_South_View
2019-11-10T15:00:00-04:00,113,5,1047,4,3,South_Gate_South_View
2019-11-10T15:15:00-04:00,238,21,1024,5,4,South_Gate_South_View
2019-11-10T15:30:00-04:00,167,13,886,6,1,South_Gate_South_View
2019-11-10T15:45:00-04:00,100,11,852,11,3,South_Gate_South_View
2019-11-10T16:00:00-04:00,156,12,936,4,7,South_Gate_South_View
2019-11-10T16:15:00-04:00,221,32,917,2,2,South_Gate_South_View
2019-11-10T16:30:00-04:00,252,10,957,8,0,South_Gate_South_View
2019-11-10T16:45:00-04:00,296,20,931,7,3,South_Gate_South_View
2019-11-10T17:00:00-04:00,198,22,787,5,2,South_Gate_South_View
2019-11-10T17:15:00-04:00,180,5,744,0,0,South_Gate_South_View
2019-11-10T17:30:00-04:00,261,7,839,9,3,South_Gate_South_View
2019-11-10T17:45:00-04:00,162,8,949,7,9,South_Gate_South_View
2019-11-10T18:00:00-04:00,149,6,786,2,1,South_Gate_South_View
2019-11-10T18:15:00-04:00,108,3,446,2,7,South_Gate_South_View
2019-11-10T18:30:00-04:00,76,1,460,1,1,South_Gate_South_View
2019-11-10T18:45:00-04:00,85,2,423,4,1,South_Gate_South_View
2019-11-10T19:00:00-04:00,55,0,430,6,1,South_Gate_South_View
2019-11-10T19:15:00-04:00,55,0,291,2,1,South_Gate_South_View
2019-11-10T19:30:00-04:00,98,0,260,4,0,South_Gate_South_View
2019-11-10T19:45:00-04:00,87,3,319,7,2,South_Gate_South_View
2019-11-10T20:00:00-04:00,70,0,296,2,1,South_Gate_South_View
2019-11-10T20:15:00-04:00,63,2,252,3,3,South_Gate_South_View
2019-11-10T20:30:00-04:00,115,0,259,2,0,South_Gate_South_View
2019-11-10T20:45:00-04:00,78,0,235,4,2,South_Gate_South_View
2019-11-10T21:00:00-04:00,78,0,298,5,6,South_Gate_South_View
2019-11-10T21:15:00-04:00,62,0,275,6,1,South_Gate_South_View
2019-11-10T21:30:00-04:00,35,0,159,8,2,South_Gate_South_View
2019-11-10T21:45:00-04:00,33,0,167,3,0,South_Gate_South_View
2019-11-10T22:00:00-04:00,29,0,273,7,4,South_Gate_South_View
2019-11-10T22:15:00-04:00,41,1,158,3,1,South_Gate_South_View
2019-11-10T22:30:00-04:00,32,0,139,7,2,South_Gate_South_View
2019-11-10T22:45:00-04:00,46,0,150,5,2,South_Gate_South_View
2019-11-10T23:00:00-04:00,52,0,153,4,0,South_Gate_South_View
2019-11-10T23:15:00-04:00,21,0,123,7,1,South_Gate_South_View
2019-11-10T23:30:00-04:00,33,0,99,8,5,South_Gate_South_View
2019-11-10T23:45:00-04:00,26,0,132,5,3,South_Gate_South_View
2019-11-11T00:00:00-04:00,20,0,89,4,0,South_Gate_South_View
2019-11-11T00:15:00-04:00,16,0,92,9,2,South_Gate_South_View
2019-11-11T00:30:00-04:00,21,0,67,4,4,South_Gate_South_View
2019-11-11T00:45:00-04:00,20,0,70,3,1,South_Gate_South_View
2019-10-28T00:00:00-04:00,3,0,8,0,0,Stadium_Dr_East_Of_Regents_Dr
2019-10-28T00:15:00-04:00,1,0,7,0,0,Stadium_Dr_East_Of_Regents_Dr
2019-10-28T00:30:00-04:00,0,0,4,0,0,Stadium_Dr_East_Of_Regents_Dr
2019-10-28T00:45:00-04:00,1,0,6,0,0,Stadium_Dr_East_Of_Regents_Dr
2019-10-28T01:00:00-04:00,0,0,2,0,0,Stadium_Dr_East_Of_Regents_Dr
2019-10-28T01:15:00-04:00,1,0,4,0,0,Stadium_Dr_East_Of_Regents_Dr
2019-10-28T01:30:00-04:00,1,0,6,0,0,Stadium_Dr_East_Of_Regents_Dr
2019-10-28T01:45:00-04:00,2,0,2,0,0,Stadium_Dr_East_Of_Regents_Dr
2019-10-28T02:00:00-04:00,0,0,2,0,1,Stadium_Dr_East_Of_Regents_Dr
2019-10-28T02:15:00-04:00,0,0,0,0,0,Stadium_Dr_East_Of_Regents_Dr
2019-10-28T02:30:00-04:00,0,0,0,0,0,Stadium_Dr_East_Of_Regents_Dr
2019-10-28T02:45:00-04:00,0,0,1,0,1,Stadium_Dr_East_Of_Regents_Dr
